entity_id,legal_name,License Number,entity_status,entity_start,entity_end,license_type,business_category,phone_number,zip_code
BA-1289135-2022,"GOTHAM THRIFT, INC",2084958-DCA,Active,04/22/2019,07/31/2027,Premises,Secondhand Dealer - General,+19173402747,11385
BA-1289152-2022,GLOBAL ROOFING AND SIDING CORPORATION,2120729-DCWP,Active,04/23/2024,02/28/2027,Premises,Home Improvement Contractor,+13477554156,10304
BA-1289183-2022,LOWE'S HOME CENTERS LLC,2116630-DCWP,Active,09/18/2023,02/28/2027,Premises,Home Improvement Contractor,+17047581000,11234
BA-1289198-2022,LUCKY LELAND CORP,2059357-2-DCA,Active,10/13/2017,12/31/2026,Premises,Tobacco Retail Dealer,+17188237868,10460
BA-1289245-2022,KING DIGITAL WIRELESS INC.,1468072-DCA,Active,06/26/2013,07/31/2027,Premises,Secondhand Dealer - General,+12123345356,10013
BA-1289260-2022,IMPARK 353 LLC,2034905-DCA,Active,03/24/2016,03/31/2027,Premises,Garage & Parking Lot,+12129378660,11215
BA-1289284-2022,"LEVIYEV, ARTHUR",1433572-DCA,Active,06/12/2012,07/31/2027,Premises,Secondhand Dealer - General,+13474323489,11103
BA-1289286-2022,GPR CONSTRUCTION CORP.,2076245-DCA,Active,07/26/2018,02/28/2027,Premises,Home Improvement Contractor,+17186969629,11435
BA-1289306-2022,JOY DELI & MINI MART INC,2102763-2-DCA,Active,11/22/2021,12/31/2026,Premises,Tobacco Retail Dealer,+16462394610,11204
BA-1289311-2022,LEMONAID PHARMACY 2 INC.,2104768-DCA,Active,03/28/2022,03/15/2027,Premises,Dealer In Products For The Disabled,,11355
BA-1289331-2022,"KOO & CO., INC.",1242906-DCA,Active,11/03/2006,03/15/2027,Premises,Dealer In Products For The Disabled,+17183588801,11354
BA-1289636-2022,"HOURICAN, INC",2083749-DCA,Active,03/27/2019,02/28/2027,Premises,Home Improvement Contractor,+19173459777,11377
BA-1289637-2022,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",2116814-DCWP,Active,09/26/2023,10/26/2025,Premises,Garage & Parking Lot,+17184072575,10023
BA-1289639-2022,JRS CONSTRUCTION MANAGEMENT,2038576-DCA,Active,06/02/2016,02/28/2027,Premises,Home Improvement Contractor,+19176626399,11356
BA-1289641-2022,JUQUILITA LAUNDRY & DELI CORP.,2036473-DCA,Active,04/21/2016,03/31/2026,Premises,Stoop Line Stand,+17182731500,10310
BA-1289643-2022,LUCKY CORNER MINI MARKET INC.,2062166-2-DCA,Active,12/01/2017,12/31/2026,Premises,Tobacco Retail Dealer,,11204
BA-1289673-2022,"ISLAM, NAZRUL",0918440-DCA,Active,12/13/2002,02/28/2027,Premises,Home Improvement Contractor,+17182773394,11236
BA-1289729-2022,J Cann Construction Inc,2100035-DCA,Active,07/12/2021,02/28/2027,Premises,Home Improvement Contractor,,10001
BA-1289834-2022,GROVE SMOKE SHOP CORP,2048999-2-DCA,Active,03/02/2017,12/31/2026,Premises,Tobacco Retail Dealer,+13478635796,11385
BA-1289865-2022,HUESOCELL INC,2089223-DCA,Active,08/07/2019,12/31/2026,Premises,Electronics Store,+19293959856,11368
BA-1289888-2022,HOME & HOME PHARMACY INC,2085037-DCA,Active,04/23/2019,03/15/2027,Premises,Dealer In Products For The Disabled,+17185058688,11373
BA-1289889-2022,GONZALO CALLE,2102376-DCA,Active,10/29/2021,02/28/2027,Premises,Home Improvement Contractor,+19178607448,11373
BA-1290025-2022,LAPIETRA & SONS G.C. INC.,2126892-DCWP,Active,02/25/2025,02/28/2027,Premises,Home Improvement Contractor,+19178336778,11229
BA-1290190-2022,HR KEW DELI & GROCERY CORP,2052515-2-DCA,Active,05/05/2017,12/31/2026,Premises,Tobacco Retail Dealer,+17184410229,11415
BA-1290196-2022,JACKSON HEIGHTS MUSIC & WIRELESS INC,1460105-DCA,Active,03/18/2013,12/31/2026,Premises,Electronics Store,+17184292578,11372
BA-1290337-2022,"KADER, MOHAMMED ABDUL",2080050-DCA,Active,11/20/2018,02/28/2027,Premises,Home Improvement Contractor,+19172462299,11218
BA-1290431-2022,JAQUEZ AUTOMOTIVE CENTER CORP,2117402-DCWP,Active,10/25/2023,12/31/2026,Premises,Electronics Store,+17187310011,10453
BA-1290791-2022,"LAUREL WATCH, INC.",1103403-DCA,Active,11/15/2011,07/31/2027,Premises,Secondhand Dealer - General,+12123021122,10036
BA-1290794-2022,LUIGI MULTISERVICE INC,2047012-DCA,Active,01/04/2017,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+17185786040,11219
BA-1290797-2022,"KENEFICK, KEVIN",1072473-DCA,Active,02/01/2001,02/28/2027,Premises,Home Improvement Contractor,+19178623541,11229
BA-1290822-2022,"IGORI, TEDDY E",2101224-DCA,Active,08/31/2021,02/28/2027,Premises,Home Improvement Contractor,+13479350851,10459
BA-1290832-2022,INTERNATIONAL RECOVERY SYSTEMS LTD.,0808939-DCA,Active,01/23/1997,01/31/2027,Premises,Debt Collection Agency,+12127596181,10022
BA-1290834-2022,KIMBERLY HOME IMPROVEMENT CORP,2033722-DCA,Active,02/26/2016,02/28/2027,Premises,Home Improvement Contractor,+15163033435,11421
BA-1290841-2022,KEFALOS PRODUCE CORP.,1072475-DCA,Active,06/25/2009,03/31/2026,Premises,Stoop Line Stand,+17189329876,11102
BA-1290921-2022,HERRERA CONTRACTING CORP,2018791-DCA,Active,03/02/2015,02/28/2027,Premises,Home Improvement Contractor,+19175676295,10025
BA-1290937-2022,LUCKY TANDA INC,2091261-DCA,Active,10/08/2019,02/28/2027,Premises,Home Improvement Contractor,+16466917784,11426
BA-1290944-2022,ILLAN-SP CORPORATION,1422243-DCA,Active,03/17/2012,02/28/2027,Premises,Home Improvement Contractor,+13476398021,11233
BA-1290946-2022,JAGAT ISLAND CORP,1255017-DCA,Active,05/10/2007,12/31/2027,Premises,Tobacco Retail Dealer,+11646330200,11211
BA-1290963-2022,"L. & P. STATIONERY STORE, INC.",1047165-DCA,Active,12/05/2000,12/31/2027,Premises,Tobacco Retail Dealer,+17187260158,11106
BA-1290974-2022,"HALIM, ABDUL",0971830-DCA,Active,11/18/2011,02/28/2027,Premises,Home Improvement Contractor,+17182358116,11208
BA-1290980-2022,LIC Motor Group LLC,2121938-DCWP,Active,06/04/2024,04/30/2026,Premises,Tow Truck Company,+17182742338,11101
BA-1290992-2022,Jita Shah,1042340-DCA,Active,07/31/2003,12/31/2026,Premises,Tobacco Retail Dealer,+12014014757,11370
BA-1291002-2022,LEXINGTON FRESH FARM INC,2071822-1-DCA,Active,05/24/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+13473880777,10065
BA-1291119-2022,LA PRESUMIDA GROCERY CORP,2065450-1-DCA,Active,01/29/2018,12/31/2027,Premises,Tobacco Retail Dealer,+17185887621,10452
BA-1291180-2022,IN & OUT TOBACCO DELI CORP,2010267-1-DCA,Active,07/02/2014,12/31/2027,Premises,Tobacco Retail Dealer,+19292768914,10018
BA-1291191-2022,LGR CONSTRUCTION CORP.,1325172-DCA,Active,07/08/2009,02/28/2027,Premises,Home Improvement Contractor,+13474896010,11373
BA-1291235-2022,KINGS COUNTY AUTO BODY CORP.,1173912-DCA,Active,07/15/2004,07/31/2027,Premises,Secondhand Dealer - General,+17183999500,11205
BA-1291239-2022,HEALY WOODWORKS INC.,1085217-DCA,Active,07/20/2007,02/28/2027,Premises,Home Improvement Contractor,+19178054831,11378
BA-1291248-2022,J.W.P. CORP.,1244776-DCA,Active,12/07/2006,02/28/2027,Premises,Home Improvement Contractor,+17187631884,11236
BA-1291467-2022,"KLEEN CONSTRUCTION, LLC",1194546-DCA,Active,04/25/2005,02/28/2027,Premises,Home Improvement Contractor,+16467327455,11231
BA-1291499-2022,ISABEL PARKING LLC,2083093-DCA,Active,03/13/2019,03/31/2027,Premises,Garage & Parking Lot,+16465840409,10452
BA-1291508-2022,"LATE NIGHT 905, INC.",1467460-DCA,Active,06/17/2013,12/31/2026,Premises,Tobacco Retail Dealer,+17183883366,11211
BA-1291517-2022,JIMMY'S DELI INC I,2064639-2-DCA,Active,01/08/2018,12/31/2026,Premises,Tobacco Retail Dealer,+17183694907,11215
BA-1291519-2022,"JONES, TAREEK",2097666-DCA,Active,02/03/2021,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+13474336571,11225
BA-1291577-2022,J.C. TIRES SHOP CORP,2056549-DCA,Active,08/02/2017,07/31/2027,Premises,Secondhand Dealer - General,+16469450693,11212
BA-1291581-2022,KOBE'S WORLD LLC,2013247-DCA,Active,09/11/2014,12/31/2026,Premises,Electronics Store,+12129426699,10040
BA-1291704-2022,"J.D. CONSTRUCTION & RESTORATION, INC.",1190742-DCA,Active,03/11/2005,02/28/2027,Premises,Home Improvement Contractor,+19175604262,11101
BA-1291742-2022,GRAND JEWELERS CORP,2069515-DCA,Active,04/16/2018,04/30/2026,Premises,Pawnbroker,+17184508990,10453
BA-1291782-2022,GKK DELI CORP.,2108577-1-DCA,Active,09/02/2022,12/31/2027,Premises,Tobacco Retail Dealer,+19292342250,11238
BA-1291784-2022,LORENZO'S CONSTRUCTION CORP,2109240-DCA,Active,10/07/2022,02/28/2027,Premises,Home Improvement Contractor,+13475223137,10303
BA-1291796-2022,HUGGUPS HOME REMODELING AND MAINTENANCE LLC,2027739-DCA,Active,08/28/2015,02/28/2027,Premises,Home Improvement Contractor,+13479684352,11210
BA-1291803-2022,KICOPI 957 INC,2091587-DCA,Active,10/21/2019,03/31/2026,Premises,Stoop Line Stand,+17184065979,11221
BA-1291971-2022,Grace Contracting & Development LLC,2012252-DCA,Active,08/20/2014,02/28/2027,Premises,Home Improvement Contractor,+18442925629,10913
BA-1291987-2022,LOUIS J HOME REMODELING INC.,1467558-DCA,Active,06/17/2013,02/28/2027,Premises,Home Improvement Contractor,+19179771217,10308
BA-1291989-2022,ISLAND HEATING & COOLING CORPORATION,1462008-DCA,Active,11/19/2013,02/28/2027,Premises,Home Improvement Contractor,+17189482665,10312
BA-1291999-2022,LA VEGA FOOD CORP,2088474-2-DCA,Active,07/19/2019,12/31/2026,Premises,Tobacco Retail Dealer,+13472974036,10453
BA-1292002-2022,IFS STUDIO INC,2052660-DCA,Active,05/09/2017,02/28/2027,Premises,Home Improvement Contractor,+19176903093,10455
BA-1292037-2022,"INMOTION ENTERTAINMENT GROUP, LLC",2025827-DCA,Active,07/17/2015,12/31/2026,Premises,Electronics Store,+17023855233,11430
BA-1292067-2022,Karpathian corp,2108682-DCA,Active,09/08/2022,03/31/2026,Premises,Stoop Line Stand,+17184377141,11219-3418
BA-1292070-2022,"INGENITO, FRANK",1004302-DCA,Active,03/09/1999,03/31/2027,Premises,Garage & Parking Lot,+17189630348,11211
BA-1292081-2022,GREENPOINT PHARMACY CORP.,1203549-DCA,Active,07/13/2005,03/15/2027,Premises,Dealer In Products For The Disabled,+17189371750,11104
BA-1292089-2022,"GRAND SLAM ENT NY, INC.",2068913-1-DCA,Active,04/04/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+17188279500,11208
BA-1292092-2022,GULXAR NY INC.,2090520-DCA,Active,09/13/2019,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+13479249599,11372
BA-1292170-2022,LADDER MEDICAL SUPPLY LLC,2049936-DCA,Active,03/22/2017,03/15/2027,Premises,Dealer In Products For The Disabled,+16462887800,10451
BA-1292178-2022,KITCHEN REPUBLIC CORP.,1378813-DCA,Active,12/13/2010,02/28/2027,Premises,Home Improvement Contractor,+13475126942,11378
BA-1292185-2022,Home Aid Medical Equipment & Supplies Inc,1263102-DCA,Active,08/01/2007,03/15/2027,Premises,Dealer In Products For The Disabled,+19178873440,10461
BA-1292192-2022,inspire auto sound,2094218-DCA,Active,02/05/2020,06/30/2026,Premises,Electronic & Home Appliance Service Dealer,+19178013805,10454
BA-1292204-2022,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",2028694-DCA,Active,09/22/2015,03/31/2027,Premises,Garage & Parking Lot,+18605227641,10019
BA-1292279-2022,KATONAH FOOD MARKET CORP.,2007480-1595-DCA,Active,05/05/2014,12/31/2027,Premises,Tobacco Retail Dealer,+13472848523,10470
BA-1292428-2022,LINCOLN NEWSSTAND INC,2061954-2-DCA,Active,11/29/2017,12/31/2026,Premises,Tobacco Retail Dealer,+18625719010,10165
BA-1292432-2022,HIGHSTAR CONSTRUCTION CORP,2074492-DCA,Active,06/26/2018,02/28/2027,Premises,Home Improvement Contractor,+16467710001,11419
BA-1292442-2022,LINDENWOOD FUEL INC,2049731-2-DCA,Active,03/20/2017,12/31/2026,Premises,Tobacco Retail Dealer,+17188450053,11414
BA-1292483-2022,LM ALDUS PARKING LLC,2009039-DCA,Active,06/03/2014,03/31/2027,Premises,Garage & Parking Lot,+12127143571,10459
BA-1292499-2022,RADO DESIGNS INC.,2107944-DCA,Active,08/04/2022,02/28/2027,Premises,Home Improvement Contractor,+17187906265,11209-6702
BA-1292602-2022,HAVEMEYER CONVENIENCE STORE INC,2104373-1-DCA,Active,03/09/2022,12/31/2027,Premises,Tobacco Retail Dealer,+19295305449,11211
BA-1292674-2022,I & R MULTISERVICES CORP,2119003-DCWP,Active,01/30/2024,07/31/2027,Premises,Secondhand Dealer - General,+13475708163,11208
BA-1292684-2022,JLR CONSTRUCTION LLC,2105225-DCA,Active,04/12/2022,02/28/2027,Premises,Home Improvement Contractor,+19177533049,11414
BA-1292738-2022,"HUDSON GROUP (HG) RETAIL, LLC",2073387-1-DCA,Active,06/13/2018,11/30/2027,Premises,Electronic Cigarette Dealer,,10018
BA-1292781-2022,GUKEL INC.,1024412-DCA,Active,12/08/1999,07/31/2027,Premises,Secondhand Dealer - General,+12126918400,10014
BA-1292799-2022,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",2114494-DCA,Active,06/20/2023,03/31/2027,Premises,Garage & Parking Lot,+17184072575,11238
BA-1292839-2022,KINGS RESTORATION & CONSTRUCTION WERE A HOME IS FIT FOR A KING LLC,2112910-DCA,Active,05/01/2023,02/28/2027,Premises,Home Improvement Contractor,+13476664086,11691
BA-1292859-2022,"LUIGI MASONRY WORKS & HOME IMPROVEMENT, INC",2113796-DCA,Active,05/26/2023,02/28/2027,Premises,Home Improvement Contractor,+17187762661,11423
BA-1292877-2022,LIME SERVICES CORP,2088696-DCA,Active,07/24/2019,02/28/2027,Premises,Home Improvement Contractor,+13473039688,11369
BA-1292885-2022,LEVTOV ANTIQUES INC,1283401-DCA,Active,11/02/2011,07/31/2027,Premises,Secondhand Dealer - General,+12123083516,10022
BA-1292993-2022,J'S DELI & GROCERY INC.,2049290-2-DCA,Active,03/08/2017,12/31/2026,Premises,Tobacco Retail Dealer,+19174929240,11214
BA-1293044-2022,GUN HILL MUFFLER INC.,2118731-DCWP,Active,01/09/2024,07/31/2027,Premises,Secondhand Dealer - General,+17185133612,10469
BA-1293053-2022,"LOS RAMIREZ 57TH STREET, INC",2018086-DCA,Active,02/09/2015,07/31/2027,Premises,Secondhand Dealer - General,+17183535858,11219
BA-1293127-2022,JAN KUTILEK CONTRACTING LIMITED.,2073422-DCA,Active,06/14/2018,02/28/2027,Premises,Home Improvement Contractor,+16467529645,11232
BA-1293130-2022,LEO WIRELESS INC,2126104-DCWP,Active,01/06/2025,12/31/2026,Premises,Electronics Store,+17184149816,11416
BA-1293135-2022,"LOS NITIDOS,INC.",1167534-DCA,Active,05/17/2004,12/31/2026,Premises,Electronics Store,+17184185123,11385
BA-1293151-2022,KARO RENOVATION CORP.,1377108-DCA,Active,11/16/2010,02/28/2027,Premises,Home Improvement Contractor,+17184047657,11378
BA-1293289-2022,"George V. Marinello Used Trucks, INC.",2025939-DCA,Active,07/21/2015,07/31/2027,Premises,Secondhand Dealer - Auto,+17186290854,11236
BA-1293312-2022,"KENNEDY-PONXHAJ, ANNE",1407434-DCA,Active,09/12/2011,02/28/2027,Premises,Home Improvement Contractor,+16462873998,10040
BA-1293743-2022,HOME BUILDER PRO CORP,2023335-DCA,Active,05/26/2015,02/28/2027,Premises,Home Improvement Contractor,+19174354555,10312
BA-1293746-2022,Hexaforce LLC,2096911-DCA,Active,11/12/2020,02/28/2027,Premises,Home Improvement Contractor,+19177533656,11214
BA-1293747-2022,GLOBAL DESIGN CONCEPT CORP.,2054423-DCA,Active,06/14/2017,02/28/2027,Premises,Home Improvement Contractor,+17183842318,11222
BA-1293752-2022,"JOSEPH, COLIN",1301051-DCA,Active,02/28/2013,02/28/2027,Premises,Home Improvement Contractor,+13474473598,11206
BA-1293753-2022,"HC PAINT & SERVICES, CORP.",2079214-DCA,Active,10/18/2018,02/28/2027,Premises,Home Improvement Contractor,+13474018870,10468
BA-1293755-2022,JR FENCING COMPANY INC,2099205-DCA,Active,06/08/2021,02/28/2027,Premises,Home Improvement Contractor,+17187612118,10303
BA-1293884-2022,LOTTIA CONSTRUCTION CORP.,1255246-DCA,Active,05/14/2007,02/28/2027,Premises,Home Improvement Contractor,+13474334806,11004
BA-1293933-2022,GRAND GOURMET DELI CORP.,2028851-2-DCA,Active,09/25/2015,12/31/2026,Premises,Tobacco Retail Dealer,+17183871206,11211
BA-1293939-2022,"IDEAL CONSTRUCTION NY, INC.",1263794-DCA,Active,08/09/2007,02/28/2027,Premises,Home Improvement Contractor,+17184408513,11378
BA-1293941-2022,KPNY LLC,1429700-DCA,Active,12/31/1900,05/01/2026,Premises,Employment Agency,+12124700201,10036
BA-1293947-2022,I PARK JFK LLC,2045569-DCA,Active,11/15/2016,03/31/2027,Premises,Garage & Parking Lot,,11434
BA-1294234-2022,"JOHNSON, ANDRE D",2065168-DCA,Active,01/20/2018,02/28/2027,Premises,Home Improvement Contractor,+16313124298,11234
BA-1294284-2022,GOLDEN DELI CORP,2050117-2-DCA,Active,03/27/2017,12/31/2026,Premises,Tobacco Retail Dealer,+12124911733,10031
BA-1294325-2022,H & A GAS AND CONVENIENCE INC,2072995-1-DCA,Active,06/09/2018,11/30/2027,Premises,Electronic Cigarette Dealer,+13478342769,11210
BA-1294408-2022,ICELLULAR LLC,2093611-DCA,Active,01/15/2020,12/31/2026,Premises,Electronics Store,+17187082742,11420
BA-1294490-2022,HERNANDEZ OUTDOOR DESIGN IN,2020133-DCA,Active,03/30/2015,02/28/2027,Premises,Home Improvement Contractor,+13476474793,10304
BA-1294503-2022,"HONG, YOUNG SUK",1134073-DCA,Active,04/02/2003,12/31/2027,Premises,Tobacco Retail Dealer,+17183726116,11214
BA-1294505-2022,KARM CONSTRUCTION INCORPORATED,1314783-DCA,Active,04/20/2009,02/28/2027,Premises,Home Improvement Contractor,+17185326604,10469
BA-1294506-2022,JONES ASSOCIATES INC.,1108068-DCA,Active,05/01/2002,02/28/2027,Premises,Home Improvement Contractor,+14848940268,10019
BA-1294510-2022,"IQBAL, MAZAR",1236984-DCA,Active,08/24/2006,02/28/2027,Premises,Home Improvement Contractor,+17186800730,11228
BA-1294518-2022,"Grandeur Hills Group, Inc",2089009-DCA,Active,08/02/2019,02/28/2027,Premises,Home Improvement Contractor,+17189165375,11234
BA-1294599-2022,"JOHN FRANCESCO SCRAP, INC",1288991-DCA,Active,06/16/2008,06/30/2026,Premises,Scrap Metal Processor,+17187279674,10303
BA-1294610-2022,LOGAN TIRE & REPAIR SHOP INC.,1402390-DCA,Active,08/01/2011,07/31/2027,Premises,Secondhand Dealer - General,+16462968778,11368
BA-1294617-2022,GREEN ACRES FARMS INC.,1007910-DCA,Active,10/22/2002,03/31/2026,Premises,Stoop Line Stand,+17187579452,11203
BA-1294620-2022,"HUANG, GUOXIN",2006667-DCA,Active,04/23/2014,02/28/2027,Premises,Home Improvement Contractor,+13472294803,10002
BA-1294637-2022,GNP KISAN CORP,2091195-2-DCA,Active,10/07/2019,11/30/2026,Premises,Electronic Cigarette Dealer,+13476494134,11367
BA-1294639-2022,JDM ENGINE WORLD INC.,1380904-DCA,Active,01/18/2011,07/31/2027,Premises,Secondhand Dealer - General,+17184795970,11429
BA-1294670-2022,"JAMES & COMPANY JEWELERS, INC.",0911156-DCA,Active,07/18/2003,07/31/2027,Premises,Secondhand Dealer - General,+12128697100,10036
BA-1294774-2022,K W PRICE LANDSCAPING LLC,1220101-DCA,Active,03/01/2006,02/28/2027,Premises,Home Improvement Contractor,+17183246667,10466
BA-1294837-2022,GNC Development Corp.,2106458-DCA,Active,06/01/2022,02/28/2027,Premises,Home Improvement Contractor,+19177485379,11361
BA-1294977-2022,KHEMRAJ SINGH,2118700-DCWP,Active,01/08/2024,02/28/2027,Premises,Home Improvement Contractor,+19178345682,11419
BA-1294993-2022,"Innovation Woodworking Millworks, LLC.",2128207-DCWP,Active,05/05/2025,02/28/2027,Premises,Home Improvement Contractor,+12129207303,11379
BA-1294999-2022,LAPIETRA CONTRACTING CORP.,0695641-DCA,Active,01/31/2003,02/28/2027,Premises,Home Improvement Contractor,+17184391919,10306
BA-1295011-2022,KEVIN PAINTING & HOME IMPROVEMENT LLC,2003454-DCA,Active,02/11/2014,02/28/2027,Premises,Home Improvement Contractor,+17184410603,11419
BA-1295030-2022,J & Sons Construction Group INC,2102286-DCA,Active,10/25/2021,02/28/2027,Premises,Home Improvement Contractor,+17184895040,10310
BA-1295032-2022,LEURIS D. LOPEZ NUNEZ,2124382-DCWP,Active,09/20/2024,07/31/2027,Premises,Secondhand Dealer - General,+16467300729,10461
BA-1295115-2022,IMPERIAL WIRELESS USA INC,2076183-DCA,Active,07/26/2018,12/31/2026,Premises,Electronics Store,+16467329699,10472
BA-1295119-2022,L.J & A CONSTRUCTION CORP,1426760-DCA,Active,04/27/2012,02/28/2027,Premises,Home Improvement Contractor,+13479607183,11419
BA-1295122-2022,GOLDEN BLUE CONSTRUCTION CORP.,1420781-DCA,Active,02/29/2012,02/28/2027,Premises,Home Improvement Contractor,+17183660396,11426
BA-1295174-2022,"JS MEDICAL SUPPLIES, INC.",1012960-DCA,Active,06/23/1999,03/15/2027,Premises,Dealer In Products For The Disabled,+17184311157,11230
BA-1295208-2022,LEROY E JAMES,2084826-DCA,Active,04/18/2019,02/28/2027,Premises,Home Improvement Contractor,+19176010014,11234
BA-1295214-2022,LEERMI CONSTRUCTION CORP,2014262-DCA,Active,10/06/2014,02/28/2027,Premises,Home Improvement Contractor,+16465785553,10302
BA-1295248-2022,HQ TIRE REPAIR CORP,2087260-DCA,Active,06/17/2019,07/31/2027,Premises,Secondhand Dealer - General,+13476416214,11208
BA-1295252-2022,JUPITER GROCERY INC,2020066-2-DCA,Active,03/26/2015,12/31/2026,Premises,Tobacco Retail Dealer,+17184966548,11214
BA-1295255-2022,L&B AUTOMOTIVE INC,2031399-DCA,Active,12/15/2015,07/31/2027,Premises,Secondhand Dealer - General,+17186584895,11435
BA-1295260-2022,JOHN & MIGUEL AUTO REPAIR INC.,2009163-DCA,Active,06/04/2014,07/31/2027,Premises,Secondhand Dealer - General,+19172160097,10451
BA-1295266-2022,Interstate Audio & Electronics Distributors Inc.,2083523-DCA,Active,03/21/2019,12/31/2026,Premises,Electronics Store,+17186415455,11419
BA-1295268-2022,"H.F.D. CONSTRUCTION, INC.",0984177-DCA,Active,12/09/2011,02/28/2027,Premises,Home Improvement Contractor,+17184817189,11692
